creationDate|PersonId|CityId
12/01/2010 16:49:24|10995116279273|944
11/30/2010 10:30:13|10995116279335|1191
11/26/2010 16:54:43|10995116279339|806
12/23/2010 03:42:44|10995116279358|157
12/28/2010 22:19:17|10995116279363|311
12/29/2010 08:46:47|10995116279364|1421
11/26/2010 13:17:34|10995116279375|684
12/03/2010 09:00:10|10995116279452|1158
02/28/2011 08:13:29|13194139533343|605
01/19/2011 01:26:05|13194139533367|1075
03/02/2011 17:04:21|13194139533372|634
03/03/2011 08:19:36|13194139533439|681
02/27/2011 10:00:17|13194139533448|847
02/22/2011 11:03:00|13194139533457|906
03/04/2011 22:28:31|13194139533467|1321
02/22/2011 08:37:02|13194139533474|965
01/20/2011 00:50:11|13194139533488|1177
03/03/2011 18:30:13|13194139533496|945
02/25/2011 05:17:41|13194139533501|484
01/26/2011 13:21:31|13194139533520|1438
01/20/2011 00:02:57|13194139533545|1385
01/04/2011 17:14:30|13194139533548|971
01/15/2011 11:02:06|13194139533562|273
02/21/2011 06:25:09|13194139533577|1385
01/26/2011 11:57:02|13194139533620|605
01/27/2011 08:09:38|13194139533641|1381
02/22/2011 13:46:39|13194139533645|1145
03/04/2011 14:38:15|13194139533646|922
01/30/2011 02:46:04|13194139533664|178
01/16/2011 17:04:35|13194139533675|1101
01/28/2011 17:06:37|13194139533712|1147
01/16/2011 03:21:25|13194139533714|276
02/25/2011 21:50:40|13194139533721|167
02/03/2011 06:00:52|13194139533727|811
02/13/2011 15:39:45|13194139533732|391
01/12/2011 14:54:31|13194139533740|801
01/11/2011 15:00:38|13194139533743|1258
01/24/2011 12:42:59|13194139533753|403
03/05/2011 18:09:10|13194139533758|1194
01/13/2011 07:45:18|13194139533818|939
02/04/2011 05:25:08|13194139533820|1440
03/02/2011 04:35:11|13194139533839|977
01/07/2011 08:28:18|13194139533901|541
01/25/2011 15:38:23|13194139533919|324
02/11/2011 18:03:25|13194139533931|595
03/01/2011 03:22:56|13194139533940|669
03/01/2011 03:44:55|13194139533965|1017
03/05/2011 19:13:17|13194139533966|984
01/20/2011 09:14:45|13194139534003|264
01/17/2011 04:04:19|13194139534026|257
01/24/2011 01:09:31|13194139534051|782
02/22/2011 17:25:11|13194139534060|1033
02/08/2011 03:30:35|13194139534129|1396
02/09/2011 02:29:39|13194139534169|773
01/30/2011 01:19:47|13194139534173|1122
03/06/2011 09:03:02|13194139534212|986
02/07/2011 13:48:11|13194139534219|1050
02/14/2011 09:51:28|13194139534223|276
02/15/2011 19:41:04|13194139534224|1011
02/28/2011 21:33:07|13194139534228|788
02/18/2011 18:34:29|13194139534238|436
01/27/2011 06:26:19|13194139534261|947
03/05/2011 08:05:57|13194139534284|840
01/20/2011 11:22:24|13194139534338|919
01/05/2011 18:10:03|13194139534340|1080
03/04/2011 11:03:22|13194139534412|759
01/20/2011 04:49:44|13194139534424|711
01/25/2011 05:35:43|13194139534431|475
02/23/2011 05:54:54|13194139534432|667
02/07/2011 11:45:11|13194139534447|772
02/22/2011 22:44:39|13194139534454|187
01/20/2011 02:30:46|13194139534456|724
03/02/2011 23:22:59|13194139534460|1076
01/31/2011 17:21:02|13194139534474|642
01/19/2011 21:10:52|13194139534507|1071
02/10/2011 19:56:34|13194139534509|919
01/13/2011 07:57:53|13194139534524|1069
02/06/2011 11:39:45|13194139534533|262
01/20/2011 17:57:05|13194139534574|1055
02/27/2011 23:55:36|13194139534588|1029
02/09/2011 13:52:30|13194139534592|708
01/09/2011 23:16:24|13194139534610|787
01/15/2011 03:26:33|13194139534651|1383
02/04/2011 14:53:17|13194139534658|835
01/15/2011 02:57:12|13194139534659|661
01/15/2011 07:57:05|13194139534663|1425
01/05/2011 16:55:47|13194139534671|1367
02/05/2011 13:50:28|13194139534699|1307
02/24/2011 15:37:27|13194139534730|1051
01/26/2011 22:00:03|13194139534777|493
02/13/2011 18:20:10|13194139534789|1204
01/13/2011 02:34:44|13194139534792|633
02/22/2011 06:18:32|13194139534868|1158
01/10/2011 15:49:47|13194139534869|411
02/26/2011 14:08:32|13194139534879|991
02/24/2011 13:26:13|13194139534898|567
02/27/2011 19:19:25|13194139534923|888
01/15/2011 12:47:02|13194139534926|687
01/05/2011 03:35:19|13194139534936|1280
01/10/2011 04:36:12|13194139534942|150
01/09/2011 23:05:39|13194139534949|665
01/22/2011 10:21:05|13194139534951|291
02/01/2011 09:27:32|13194139534967|285
01/27/2011 22:09:32|13194139535005|1150
03/12/2011 15:40:42|15393162788877|1410
04/14/2011 16:09:20|15393162788899|786
04/07/2011 16:48:13|15393162788901|407
03/28/2011 19:13:05|15393162788944|791
05/05/2011 06:13:15|15393162788951|234
04/15/2011 19:48:04|15393162788952|314
05/06/2011 19:12:02|15393162788957|976
03/14/2011 08:01:25|15393162788962|137
03/25/2011 09:10:22|15393162788969|226
04/01/2011 12:40:59|15393162788992|126
04/12/2011 10:12:44|15393162789008|353
05/01/2011 17:12:52|15393162789023|1343
04/28/2011 22:16:43|15393162789031|117
04/23/2011 01:34:58|15393162789041|720
04/29/2011 15:02:16|15393162789051|656
03/29/2011 07:47:54|15393162789066|1342
03/29/2011 19:02:55|15393162789081|1173
03/07/2011 07:37:07|15393162789088|113
03/31/2011 21:48:52|15393162789104|755
03/19/2011 12:57:41|15393162789106|154
03/13/2011 23:54:46|15393162789111|529
03/28/2011 18:58:28|15393162789134|1109
04/22/2011 01:41:15|15393162789145|490
03/19/2011 22:59:37|15393162789151|1110
03/14/2011 12:31:09|15393162789178|823
04/28/2011 18:40:16|15393162789253|745
03/10/2011 10:56:27|15393162789263|1342
04/22/2011 19:36:53|15393162789271|798
03/20/2011 01:59:19|15393162789277|1406
03/19/2011 16:00:21|15393162789287|1186
03/23/2011 11:13:52|15393162789322|579
04/01/2011 22:38:28|15393162789325|1227
04/06/2011 18:52:08|15393162789340|409
03/10/2011 16:17:52|15393162789357|1298
04/04/2011 12:24:28|15393162789407|1086
04/09/2011 14:11:47|15393162789420|384
04/22/2011 20:51:18|15393162789443|454
04/15/2011 01:26:07|15393162789464|612
04/12/2011 11:12:46|15393162789466|796
03/31/2011 01:22:31|15393162789532|1132
03/23/2011 14:09:04|15393162789541|762
04/15/2011 12:39:52|15393162789544|819
04/24/2011 01:30:03|15393162789587|814
04/28/2011 01:26:12|15393162789600|1205
03/11/2011 21:02:21|15393162789607|1134
03/08/2011 02:24:49|15393162789639|460
04/27/2011 10:17:09|15393162789655|1042
03/06/2011 19:22:50|15393162789684|567
05/03/2011 23:11:48|15393162789687|1050
03/10/2011 06:06:46|15393162789716|1187
03/13/2011 11:19:57|15393162789718|481
03/18/2011 03:13:39|15393162789727|1143
03/07/2011 21:15:13|15393162789735|713
04/07/2011 06:53:10|15393162789762|383
03/19/2011 19:44:13|15393162789781|1448
04/14/2011 00:46:35|15393162789808|617
04/24/2011 17:28:51|15393162789809|589
03/22/2011 13:06:56|15393162789811|1242
04/11/2011 00:13:52|15393162789820|1271
04/20/2011 16:46:13|15393162789824|832
03/11/2011 13:05:16|15393162789840|305
03/27/2011 23:01:11|15393162789887|1319
04/03/2011 00:45:25|15393162789912|394
04/27/2011 04:26:59|15393162789916|1318
04/13/2011 16:24:30|15393162789919|429
04/16/2011 12:09:54|15393162789958|994
03/09/2011 13:12:51|15393162789990|438
03/23/2011 19:09:11|15393162790015|903
04/04/2011 21:30:54|15393162790022|480
04/27/2011 22:31:18|15393162790023|575
03/09/2011 06:08:40|15393162790040|1176
03/11/2011 05:34:49|15393162790053|1209
03/30/2011 20:12:16|15393162790062|1239
04/15/2011 15:57:35|15393162790063|262
04/09/2011 04:15:11|15393162790071|1104
03/30/2011 15:46:58|15393162790112|662
04/15/2011 10:17:24|15393162790123|525
04/30/2011 19:29:22|15393162790214|240
05/02/2011 22:21:40|15393162790224|769
04/22/2011 11:25:08|15393162790235|876
03/23/2011 02:04:50|15393162790285|491
03/10/2011 01:33:03|15393162790310|436
03/14/2011 11:49:37|15393162790318|964
03/26/2011 12:03:31|15393162790322|348
04/05/2011 02:06:31|15393162790339|1385
04/11/2011 12:32:30|15393162790351|1126
03/31/2011 17:22:19|15393162790355|537
03/18/2011 19:09:19|15393162790368|957
04/01/2011 04:49:07|15393162790380|793
03/15/2011 23:34:50|15393162790390|1418
03/13/2011 22:46:15|15393162790399|706
03/29/2011 21:53:21|15393162790413|252
04/10/2011 15:25:30|15393162790417|726
04/05/2011 23:47:29|15393162790445|649
04/05/2011 00:29:44|15393162790474|381
04/11/2011 22:27:34|15393162790481|795
04/30/2011 18:26:12|15393162790502|623
03/22/2011 23:16:30|15393162790526|858
06/18/2011 21:35:07|17592186044455|858
05/28/2011 09:50:38|17592186044466|1301
05/24/2011 11:38:46|17592186044477|1080
06/17/2011 02:34:25|17592186044479|600
06/23/2011 03:37:10|17592186044513|172
05/17/2011 20:59:39|17592186044525|190
06/08/2011 17:50:47|17592186044534|1130
05/31/2011 16:16:52|17592186044541|1331
05/24/2011 08:35:55|17592186044566|745
05/13/2011 15:19:31|17592186044574|780
05/11/2011 06:27:16|17592186044609|385
07/06/2011 21:16:20|17592186044645|1345
05/14/2011 12:39:42|17592186044648|1168
05/17/2011 03:43:01|17592186044674|843
06/23/2011 19:13:26|17592186044706|755
06/27/2011 18:55:50|17592186044711|522
05/12/2011 15:33:26|17592186044725|1360
06/16/2011 22:56:33|17592186044729|866
05/17/2011 06:33:20|17592186044738|773
05/07/2011 19:37:10|17592186044744|1392
05/10/2011 15:54:39|17592186044794|608
06/11/2011 01:15:39|17592186044798|1042
06/10/2011 15:38:45|17592186044800|510
05/22/2011 07:03:46|17592186044826|578
06/17/2011 11:10:22|17592186044835|622
06/12/2011 12:29:15|17592186044846|892
07/05/2011 05:54:58|17592186044850|1408
06/23/2011 08:58:13|17592186044866|925
06/19/2011 19:12:34|17592186044881|346
05/10/2011 01:40:13|17592186044887|515
05/10/2011 13:05:03|17592186044991|444
06/02/2011 09:49:11|17592186045004|1444
06/14/2011 15:10:43|17592186045029|728
06/02/2011 18:08:59|17592186045034|295
05/20/2011 21:28:56|17592186045041|1254
06/20/2011 20:33:34|17592186045071|121
06/29/2011 04:38:33|17592186045169|747
06/02/2011 08:41:17|17592186045190|1093
05/19/2011 07:12:51|17592186045195|664
06/27/2011 17:58:07|17592186045196|642
05/13/2011 01:03:46|17592186045201|1242
07/06/2011 13:32:50|17592186045203|1069
06/12/2011 02:25:30|17592186045211|289
05/18/2011 11:34:56|17592186045248|883
05/10/2011 03:37:23|17592186045284|146
05/12/2011 13:15:09|17592186045334|1374
06/20/2011 13:30:42|17592186045338|392
06/02/2011 20:36:46|17592186045356|879
06/08/2011 02:16:42|17592186045364|1086
06/11/2011 23:20:47|17592186045371|1374
06/22/2011 08:51:57|17592186045408|755
06/25/2011 01:39:38|17592186045488|1444
06/04/2011 06:02:27|17592186045543|753
05/10/2011 17:29:29|17592186045577|432
06/05/2011 09:56:32|17592186045589|841
06/26/2011 03:05:24|17592186045590|473
05/08/2011 21:10:12|17592186045591|825
06/12/2011 18:24:05|17592186045625|303
05/17/2011 14:20:14|17592186045627|128
05/12/2011 02:09:01|17592186045670|1148
06/06/2011 21:54:13|17592186045677|571
06/05/2011 01:41:59|17592186045681|1179
05/13/2011 09:50:25|17592186045695|670
06/20/2011 01:58:37|17592186045698|1190
06/01/2011 07:56:10|17592186045707|564
06/11/2011 12:02:33|17592186045748|1422
06/07/2011 00:56:00|17592186045782|1276
06/26/2011 05:35:20|17592186045784|1176
06/08/2011 22:23:50|17592186045804|874
06/11/2011 18:43:52|17592186045813|422
06/16/2011 07:36:08|17592186045817|992
07/06/2011 14:11:11|17592186045847|788
06/01/2011 08:35:22|17592186045848|254
06/01/2011 14:55:28|17592186045875|313
06/01/2011 02:20:02|17592186045876|161
06/26/2011 01:11:48|17592186045890|1288
06/12/2011 18:43:04|17592186045913|1341
07/04/2011 22:56:31|17592186045934|376
06/17/2011 18:00:27|17592186045993|510
05/13/2011 15:52:20|17592186045996|366
06/23/2011 08:23:25|17592186046068|1322
05/26/2011 19:26:04|17592186046075|611
06/09/2011 05:25:55|17592186046107|1181
07/26/2011 21:41:34|19791209299968|285
08/04/2011 04:47:58|19791209299987|1452
07/19/2011 06:51:09|19791209299997|452
07/31/2011 00:53:43|19791209300026|1208
08/24/2011 21:32:34|19791209300060|1322
07/18/2011 09:03:42|19791209300072|797
07/21/2011 00:55:54|19791209300092|1304
07/11/2011 01:16:44|19791209300141|390
07/09/2011 22:38:48|19791209300150|1411
09/03/2011 07:19:48|19791209300156|627
09/01/2011 08:49:11|19791209300164|1151
08/26/2011 03:03:14|19791209300172|616
08/18/2011 02:58:17|19791209300177|475
09/04/2011 16:27:00|19791209300182|1390
07/16/2011 04:45:43|19791209300191|163
08/12/2011 05:20:57|19791209300223|597
07/10/2011 21:04:57|19791209300224|1136
07/11/2011 01:49:19|19791209300225|1402
08/03/2011 21:29:58|19791209300227|760
08/06/2011 10:44:13|19791209300316|799
08/27/2011 01:58:00|19791209300319|696
08/20/2011 18:06:42|19791209300333|363
07/07/2011 21:33:40|19791209300358|1254
08/31/2011 06:48:56|19791209300364|346
08/11/2011 00:48:50|19791209300372|598
07/30/2011 10:25:25|19791209300374|593
07/19/2011 18:06:40|19791209300415|781
09/03/2011 05:18:01|19791209300421|212
08/01/2011 19:44:37|19791209300424|183
08/10/2011 12:30:56|19791209300453|1409
08/01/2011 00:00:40|19791209300485|522
08/02/2011 20:33:01|19791209300501|726
09/03/2011 16:48:00|19791209300502|1142
08/17/2011 03:57:08|19791209300504|1356
08/05/2011 13:23:10|19791209300508|370
07/24/2011 15:58:51|19791209300513|608
07/30/2011 12:22:04|19791209300541|1340
07/23/2011 05:21:32|19791209300571|703
08/06/2011 20:14:53|19791209300590|1211
08/20/2011 05:37:38|19791209300601|487
08/01/2011 00:51:52|19791209300613|983
08/08/2011 06:47:05|19791209300650|259
08/26/2011 23:19:22|19791209300651|576
08/25/2011 02:12:55|19791209300656|797
07/17/2011 12:26:13|19791209300735|1227
08/29/2011 05:53:03|19791209300744|191
07/15/2011 05:27:20|19791209300752|1414
07/16/2011 01:20:33|19791209300778|336
09/06/2011 11:46:22|19791209300782|1140
07/08/2011 15:28:58|19791209300789|377
07/16/2011 10:52:47|19791209300812|936
07/21/2011 05:51:14|19791209300814|199
09/04/2011 15:02:39|19791209300828|295
07/08/2011 20:17:20|19791209300870|473
08/30/2011 21:35:33|19791209300925|513
08/10/2011 17:14:17|19791209300926|228
08/30/2011 15:10:14|19791209300953|248
08/16/2011 15:38:48|19791209300956|174
07/11/2011 15:19:54|19791209300985|1130
09/03/2011 12:05:03|19791209301021|703
07/09/2011 17:33:22|19791209301047|775
08/21/2011 12:55:18|19791209301084|584
08/25/2011 16:54:12|19791209301104|604
08/03/2011 03:12:25|19791209301186|724
09/01/2011 06:40:03|19791209301241|341
07/31/2011 00:02:26|19791209301265|1080
07/15/2011 11:26:42|19791209301288|1084
08/01/2011 05:03:42|19791209301317|801
07/30/2011 14:50:25|19791209301322|750
08/31/2011 13:42:12|19791209301377|1129
08/26/2011 20:59:31|19791209301378|205
07/16/2011 03:19:07|19791209301404|958
07/22/2011 09:24:02|19791209301431|549
08/28/2011 11:09:19|19791209301454|1180
07/15/2011 01:08:03|19791209301495|684
08/09/2011 14:28:40|19791209301511|1058
08/22/2011 09:02:37|19791209301531|279
08/26/2011 03:13:35|19791209301538|1380
07/23/2011 00:11:56|19791209301568|394
08/07/2011 15:26:45|19791209301580|217
08/09/2011 04:03:21|19791209301590|351
07/28/2011 09:34:13|19791209301603|1267
08/22/2011 14:54:41|19791209301666|1368
10/06/2011 01:23:31|21990232555526|411
10/17/2011 04:08:45|21990232555527|339
10/17/2011 16:11:07|21990232555631|380
09/09/2011 04:22:53|21990232555636|265
09/29/2011 19:19:54|21990232555639|443
10/19/2011 04:40:44|21990232555642|307
09/09/2011 21:21:05|21990232555711|796
10/24/2011 19:36:06|21990232555741|488
09/12/2011 00:01:30|21990232555748|1127
09/13/2011 20:56:48|21990232555781|866
10/09/2011 23:10:01|21990232555797|1105
09/16/2011 07:59:50|21990232555802|1197
10/16/2011 02:32:13|21990232555811|140
09/18/2011 16:03:21|21990232555820|241
10/26/2011 14:13:51|21990232555847|1247
10/12/2011 13:10:44|21990232555852|357
10/03/2011 01:29:48|21990232555855|1366
10/28/2011 14:04:45|21990232555880|280
10/13/2011 08:26:26|21990232555921|621
09/14/2011 16:54:45|21990232555934|289
10/23/2011 01:08:51|21990232556019|293
10/03/2011 08:42:56|21990232556030|1078
09/07/2011 04:24:49|21990232556032|478
10/26/2011 19:55:13|21990232556036|1202
10/30/2011 08:22:51|21990232556052|619
09/18/2011 02:40:31|21990232556059|998
10/12/2011 10:20:47|21990232556064|815
10/26/2011 08:08:13|21990232556073|919
10/29/2011 10:27:46|21990232556083|264
10/10/2011 05:30:25|21990232556107|385
09/21/2011 01:58:36|21990232556115|1079
10/18/2011 13:10:31|21990232556121|153
11/05/2011 01:24:09|21990232556130|1439
09/30/2011 03:59:36|21990232556140|740
10/28/2011 13:38:31|21990232556147|764
09/13/2011 02:41:59|21990232556159|1338
09/19/2011 15:33:24|21990232556170|290
10/10/2011 05:33:46|21990232556172|1299
09/21/2011 05:53:46|21990232556176|488
09/07/2011 05:02:25|21990232556183|216
10/01/2011 08:26:18|21990232556187|1368
10/29/2011 11:28:31|21990232556205|1312
09/13/2011 19:32:45|21990232556212|973
09/24/2011 13:45:52|21990232556230|1301
09/30/2011 05:11:50|21990232556235|209
10/27/2011 20:47:17|21990232556238|373
10/18/2011 03:57:46|21990232556240|463
10/16/2011 23:24:46|21990232556241|257
09/17/2011 19:38:15|21990232556251|1200
10/05/2011 07:28:34|21990232556266|1018
09/22/2011 16:19:14|21990232556269|1181
10/23/2011 16:19:26|21990232556290|160
09/30/2011 04:17:56|21990232556301|1348
10/11/2011 07:37:57|21990232556302|884
10/04/2011 15:03:21|21990232556317|436
10/06/2011 20:26:13|21990232556335|467
09/24/2011 22:49:29|21990232556360|750
09/07/2011 21:56:53|21990232556367|1424
10/13/2011 03:58:19|21990232556387|1358
10/19/2011 04:30:25|21990232556445|978
10/26/2011 01:55:12|21990232556466|139
10/22/2011 12:21:39|21990232556488|321
09/08/2011 11:22:15|21990232556493|1220
10/10/2011 19:14:04|21990232556511|330
10/14/2011 12:04:32|21990232556524|805
10/11/2011 09:56:59|21990232556531|770
11/03/2011 05:00:41|21990232556540|305
09/19/2011 03:58:14|21990232556558|310
10/11/2011 18:01:09|21990232556562|1080
09/26/2011 07:06:32|21990232556604|449
09/09/2011 19:07:44|21990232556610|742
10/16/2011 18:54:45|21990232556617|1062
10/28/2011 03:34:31|21990232556618|1071
09/26/2011 14:05:11|21990232556623|1410
09/22/2011 01:12:10|21990232556635|1001
09/30/2011 08:13:17|21990232556641|1058
09/10/2011 04:40:15|21990232556666|152
10/19/2011 10:43:39|21990232556711|632
11/01/2011 00:38:36|21990232556739|1140
10/05/2011 13:13:09|21990232556763|276
09/07/2011 10:20:27|21990232556792|1022
10/15/2011 02:35:40|21990232556820|470
10/13/2011 23:54:45|21990232556823|1216
10/17/2011 12:03:15|21990232556839|809
09/24/2011 20:42:01|21990232556850|1123
09/08/2011 02:01:13|21990232556856|519
10/19/2011 02:03:59|21990232556858|1152
10/26/2011 23:41:51|21990232556892|1449
09/30/2011 22:07:45|21990232556898|178
10/18/2011 14:56:25|21990232556972|410
09/11/2011 23:54:05|21990232556984|677
09/07/2011 23:18:51|21990232557010|910
10/26/2011 21:58:09|21990232557019|679
09/16/2011 00:33:01|21990232557020|921
10/21/2011 02:53:11|21990232557028|1060
10/09/2011 03:45:04|21990232557041|499
09/29/2011 01:13:27|21990232557043|1209
09/11/2011 03:47:11|21990232557053|897
10/08/2011 19:14:24|21990232557062|187
09/17/2011 16:59:06|21990232557074|410
10/17/2011 12:57:03|21990232557110|705
09/23/2011 21:25:15|21990232557140|303
09/23/2011 22:23:23|21990232557143|120
10/07/2011 06:19:36|21990232557153|839
11/02/2011 03:06:49|21990232557164|1029
10/21/2011 11:28:29|21990232557184|1342
12/29/2011 07:56:39|24189255811081|510
01/02/2012 01:21:20|24189255811104|737
01/05/2012 08:24:07|24189255811142|378
01/04/2012 10:50:12|24189255811148|1342
11/09/2011 01:53:51|24189255811154|1225
11/09/2011 02:53:00|24189255811168|405
11/30/2011 22:46:28|24189255811171|363
12/28/2011 01:43:39|24189255811175|1181
11/30/2011 20:08:48|24189255811178|556
12/14/2011 18:36:07|24189255811180|1242
12/28/2011 09:11:10|24189255811210|807
12/09/2011 08:10:22|24189255811232|826
12/12/2011 11:26:50|24189255811236|618
12/20/2011 12:37:14|24189255811282|445
11/29/2011 13:34:38|24189255811323|1223
11/15/2011 05:55:53|24189255811326|564
12/18/2011 04:02:09|24189255811361|1286
11/14/2011 22:21:52|24189255811364|957
11/20/2011 13:02:16|24189255811369|1010
12/23/2011 13:13:24|24189255811413|117
12/15/2011 17:06:40|24189255811415|397
11/30/2011 16:06:48|24189255811431|567
12/31/2011 19:06:57|24189255811433|919
12/07/2011 08:42:20|24189255811441|415
12/16/2011 06:00:34|24189255811512|1203
11/17/2011 04:54:07|24189255811539|720
11/14/2011 12:19:34|24189255811577|769
12/29/2011 08:44:39|24189255811622|1150
12/10/2011 17:41:10|24189255811643|1047
11/13/2011 00:30:53|24189255811649|1257
12/11/2011 20:41:32|24189255811684|148
11/27/2011 04:14:45|24189255811719|1119
11/24/2011 04:56:54|24189255811723|951
11/14/2011 13:12:40|24189255811738|772
11/09/2011 14:25:01|24189255811756|393
12/22/2011 13:45:06|24189255811765|902
12/09/2011 01:37:05|24189255811783|933
12/11/2011 09:37:44|24189255811785|1110
12/20/2011 10:06:42|24189255811789|185
01/04/2012 10:38:08|24189255811799|1295
12/20/2011 03:58:20|24189255811804|541
12/26/2011 12:11:09|24189255811875|186
11/28/2011 05:36:59|24189255811896|511
11/24/2011 04:26:16|24189255811905|1219
11/14/2011 03:57:44|24189255811914|163
11/19/2011 11:30:32|24189255811917|1085
01/04/2012 00:50:08|24189255811930|1156
11/16/2011 21:12:07|24189255811971|1446
11/26/2011 23:36:17|24189255811985|1192
12/27/2011 17:38:14|24189255811993|1374
01/01/2012 18:27:02|24189255811996|251
11/08/2011 10:40:00|24189255812004|590
11/13/2011 10:46:35|24189255812009|911
12/12/2011 00:43:25|24189255812036|275
01/07/2012 04:36:08|24189255812037|1074
12/25/2011 13:32:58|24189255812042|491
12/16/2011 12:48:13|24189255812066|192
11/10/2011 21:58:05|24189255812068|713
11/20/2011 07:46:51|24189255812078|218
01/05/2012 09:33:51|24189255812099|1082
